[2022-03-11T00:38:21Z INFO  coverm] CoverM version 0.6.1
[2022-03-11T00:38:21Z INFO  coverm] Using min-covered-fraction 0%
[2022-03-11T00:38:21Z INFO  coverm] Using min-read-percent-identity 95%
[2022-03-11T00:38:21Z INFO  coverm] Using min-read-aligned-percent 75%
[2022-03-11T00:39:38Z INFO  coverm::genome] In sample 'sak_2010_1_5_120m_metaG-vs-bins.sorted', found 16450332 reads mapped out of 49800388 total (33.03%)
[2022-03-11T00:41:39Z INFO  coverm::genome] In sample 'sak_2010_1_5_45m_metaG-vs-bins.sorted', found 28134966 reads mapped out of 81773694 total (34.41%)
[2022-03-11T00:43:04Z INFO  coverm::genome] In sample 'sak_2010_1_5_50m_metaG-vs-bins.sorted', found 21229443 reads mapped out of 57936658 total (36.64%)
[2022-03-11T00:44:27Z INFO  coverm::genome] In sample 'sak_2010_1_5_55m_metaG-vs-bins.sorted', found 21989872 reads mapped out of 56579514 total (38.87%)
[2022-03-11T00:46:01Z INFO  coverm::genome] In sample 'sak_2010_1_5_80m_metaG-vs-bins.sorted', found 21105580 reads mapped out of 64311660 total (32.82%)
[2022-03-11T00:47:15Z INFO  coverm::genome] In sample 'sak_2011_5_24_120m_metaG-vs-bins.sorted', found 16710185 reads mapped out of 51706714 total (32.32%)
[2022-03-11T00:48:27Z INFO  coverm::genome] In sample 'sak_2011_5_24_36m_metaG-vs-bins.sorted', found 12659725 reads mapped out of 48368888 total (26.17%)
[2022-03-11T00:49:46Z INFO  coverm::genome] In sample 'sak_2011_5_24_40m_metaG-vs-bins.sorted', found 14125496 reads mapped out of 53400814 total (26.45%)
[2022-03-11T00:51:04Z INFO  coverm::genome] In sample 'sak_2011_5_24_50m_metaG-vs-bins.sorted', found 19949558 reads mapped out of 52532960 total (37.98%)
[2022-03-11T00:53:21Z INFO  coverm::genome] In sample 'sak_2011_5_24_80m_metaG-vs-bins.sorted', found 32243431 reads mapped out of 92802560 total (34.74%)
[2022-03-11T00:54:42Z INFO  coverm::genome] In sample 'sak_2013_06_06_120m_metaG-vs-bins.sorted', found 19582930 reads mapped out of 54279762 total (36.08%)
[2022-03-11T00:56:00Z INFO  coverm::genome] In sample 'sak_2013_06_06_36m_metaG-vs-bins.sorted', found 15750283 reads mapped out of 53584066 total (29.39%)
[2022-03-11T00:57:12Z INFO  coverm::genome] In sample 'sak_2013_06_06_40m_metaG-vs-bins.sorted', found 13378642 reads mapped out of 47196252 total (28.35%)
[2022-03-11T00:59:28Z INFO  coverm::genome] In sample 'sak_2013_06_06_50m_metaG-vs-bins.sorted', found 34073998 reads mapped out of 87228300 total (39.06%)
[2022-03-11T01:00:52Z INFO  coverm::genome] In sample 'sak_2013_06_06_60m_metaG-vs-bins.sorted', found 22402338 reads mapped out of 56007376 total (40.00%)
[2022-03-11T01:10:29Z INFO  coverm::genome] In sample 'Sakinaw_120m_May2011-vs-bins.sorted', found 112204536 reads mapped out of 344166188 total (32.60%)
Genome	sak_2010_1_5_120m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2010_1_5_45m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2010_1_5_50m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2010_1_5_55m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2010_1_5_80m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2011_5_24_120m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2011_5_24_36m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2011_5_24_40m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2011_5_24_50m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2011_5_24_80m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2013_06_06_120m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2013_06_06_36m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2013_06_06_40m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2013_06_06_50m_metaG-vs-bins.sorted Relative Abundance (%)	sak_2013_06_06_60m_metaG-vs-bins.sorted Relative Abundance (%)	Sakinaw_120m_May2011-vs-bins.sorted Relative Abundance (%)
sak_2010_1_5_45m_metaG_bin.3	0.0073874793	0.26826572	0.094496936	0.037925363	0.010811362	0.006351641	0.14418952	0.3450682	0.077921666	0.008692341	0.006090821	0.14530452	0.56311756	0.07243193	0.0151619045	0.0069952
sak_2010_1_5_45m_metaG_bin.47	0.32100525	1.0327281	0.8723896	0.7395899	0.4283333	0.33669937	0.03930652	0.4461733	0.8804677	0.37021193	0.2934433	0.0143918	0.12716481	0.73270637	0.39698383	0.37608466
sak_2010_1_5_45m_metaG_bin.48	0.0033575953	0.17604268	0.015897524	0.008002779	0.0030680192	0.0025295573	0.033395436	0.13807799	0.011196071	0.0026759678	0.0027203993	0.018884504	0.056565803	0.015365076	0.003678998	0.00328785
sak_2010_1_5_45m_metaG_bin.7	0.00021355091	0.13293009	0.095863454	0.053022243	0.0004010883	0.00015452268	0.000782064	0.010893696	0.0480892	0.0003026241	0.00008566323	0.00012439028	0.002006788	0.03703639	0.001134023	0.00016042878
sak_2010_1_5_45m_metaG_bin.8	0.03558925	0.26583555	0.09799777	0.05078587	0.027977645	0.02315481	0.11569121	0.38128757	0.07982778	0.024827791	0.021168504	0.02742448	0.1656053	0.073420435	0.024209222	0.033039328
sak_2010_1_5_45m_metaG_bin.9	1.650063	1.0017868	4.923889	4.8639016	2.2074625	1.8948101	0.015405881	0.079685204	5.7094173	1.9623255	1.5644977	0.018697198	0.09504423	4.0190854	2.0906692	1.8510998
sak_2010_1_5_50m_metaG_bin.12	0.0043701883	0.16065884	0.20132793	0.09171424	0.0064606764	0.0046474626	0.0014053906	0.011164788	0.16365954	0.0054323934	0.0035834142	0.00075198925	0.0065764566	0.12704857	0.010535949	0.004558258
sak_2010_1_5_50m_metaG_bin.18	0.07508539	0.059438575	0.07689397	0.056866474	0.042167585	0.03411583	0.061000716	0.050293762	0.049849626	0.031577766	0.04410892	0.060920767	0.06529782	0.06824102	0.047596876	0.061881725
sak_2010_1_5_50m_metaG_bin.26	0.06844156	0.28322634	0.4683195	0.4565113	0.11366737	0.078975	0.0017160182	0.019631868	0.37780216	0.10135151	0.05333229	0.00053017616	0.0046896334	0.33966348	0.18110201	0.076149605
sak_2010_1_5_50m_metaG_bin.30	0.005007603	0.30303016	0.21305148	0.08307039	0.006264483	0.0043859025	0.008888745	0.08008469	0.16433187	0.005252149	0.002975721	0.003110149	0.03408935	0.14156611	0.009183532	0.004628978
sak_2010_1_5_50m_metaG_bin.33	0.069442116	0.04175622	0.051770747	0.035511136	0.040254958	0.03840279	0.022312153	0.025366161	0.03082018	0.034820504	0.03155124	0.05862024	0.067318276	0.034878902	0.02621048	0.060222
sak_2010_1_5_50m_metaG_bin.5	0.82049227	0.20906702	0.87397355	1.3134657	1.2805358	1.0426704	0.006630175	0.06362965	0.91238546	1.3087947	0.7611014	0.0014770937	0.017471554	0.62393504	0.9595982	0.9450266
sak_2010_1_5_50m_metaG_bin.7	0.044508427	0.030998314	0.12375879	0.08734697	0.081570305	0.05758702	0.0016368439	0.002912693	0.081771426	0.05961048	0.05232243	0.0044525606	0.0034628264	0.063739516	0.061153464	0.04759073
sak_2010_1_5_55m_metaG_bin.10	0.07743207	0.04788511	0.04387009	0.057173606	0.046388857	0.04349087	0.023275468	0.027254466	0.037346337	0.039670955	0.036186893	0.066063136	0.07267409	0.041196864	0.030710567	0.06710786
sak_2010_1_5_55m_metaG_bin.13	0.07800699	0.8349064	0.6923029	0.5245786	0.1164035	0.055244055	0.056544155	0.5088683	0.45224506	0.081767626	0.07161943	0.0054572667	0.056562223	0.33586258	0.17687625	0.07915163
sak_2010_1_5_55m_metaG_bin.14	0.042458273	0.7097064	0.5715805	0.3069593	0.06772878	0.04668752	0.019060211	0.16811244	0.45414394	0.05870536	0.0223656	0.003022692	0.03539106	0.39682585	0.09384952	0.043950148
sak_2010_1_5_55m_metaG_bin.15	0.029276635	0.925553	0.63297635	0.35546762	0.029218033	0.015657308	0.04743295	0.55376077	0.46735704	0.024416387	0.014040784	0.013247364	0.22960787	0.44602072	0.079105124	0.024448188
sak_2010_1_5_55m_metaG_bin.17	0.09321797	0.20456466	0.32641774	0.28668505	0.17869966	0.13281688	0.0007923416	0.011651669	0.30210975	0.18950827	0.07152131	0.000102745216	0.0025234714	0.210244	0.1363178	0.09650845
sak_2010_1_5_55m_metaG_bin.26	1.1177095	0.017987931	0.4107558	1.4737579	1.3012638	0.9172723	0.00072983565	0.0045378925	0.5144034	0.87052834	0.8857537	0.00036677902	0.0049268757	0.31347758	1.1739153	1.0590509
sak_2010_1_5_55m_metaG_bin.3	0.07755149	0.059025276	0.05199479	0.082554005	0.0432309	0.039270345	0.059827007	0.05033403	0.05005035	0.03366967	0.04921687	0.06065094	0.06517293	0.06809111	0.050031297	0.06396004
sak_2010_1_5_55m_metaG_bin.7	0.30922747	0.15651059	0.26621127	0.25273442	0.28680196	0.2744239	0.0068535428	0.06276637	0.2832828	0.2811077	0.1772342	0.0019440752	0.040829137	0.21008168	0.17596364	0.3565216
sak_2010_1_5_80m_metaG_bin.11	0.052232005	0.0037397493	0.045941837	0.060343258	0.08317333	0.050784335	0	0.00025844807	0.042614218	0.058535155	0.03846908	0.00000827364	0.00008784569	0.032571048	0.045977883	0.053000804
sak_2010_1_5_80m_metaG_bin.13	0.08162189	0.039518606	0.044889793	0.04554504	0.06559302	0.04819821	0.021046681	0.023657529	0.038483135	0.044160575	0.040992897	0.05939595	0.06580979	0.04284613	0.03547487	0.07186132
sak_2010_1_5_80m_metaG_bin.27	4.4195485	0.26619667	1.631236	2.5684104	5.7847657	5.2705245	0.0022601755	0.017985214	1.9539422	5.441279	4.421094	0.00080819364	0.0062023574	1.3625518	3.7917929	4.9236364
sak_2010_1_5_80m_metaG_bin.29	0.19923039	0.07502773	0.1915356	0.19536036	0.27180555	0.2106847	0.00031837125	0.0039296374	0.17146169	0.22589703	0.18070254	0.000053813033	0.00077999075	0.11681867	0.23987472	0.21318081
sak_2011_5_24_120m_metaG_bin.11	0.083955936	0.039759442	0.03802894	0.037660018	0.049345113	0.06748388	0.022289973	0.024596622	0.03178566	0.043195408	0.041192107	0.06257839	0.06915969	0.036971256	0.030561091	0.07372005
sak_2011_5_24_120m_metaG_bin.21	0.107242994	0.04259507	0.0682375	0.044641033	0.098956525	0.1797264	0.00014222854	0.0021806818	0.09243092	0.14412309	0.18106762	0.00009426011	0.0032080705	0.10674541	0.13509205	0.1121866
sak_2011_5_24_120m_metaG_bin.22	0.18530631	0.007462264	0.026716836	0.042316936	0.22185303	0.23351787	0.00008406953	0.0012163372	0.029752914	0.22835265	0.14624524	0.00029948575	0.00093673874	0.017663358	0.089876994	0.1866613
sak_2011_5_24_36m_metaG_bin.10	0.0030516249	0.009177054	0.004930647	0.0034937742	0.002625861	0.0038200053	0.47200465	0.040168535	0.0065241586	0.0039511644	0.0030091105	0.26928592	0.06178944	0.007151624	0.0045541534	0.0027216065
sak_2011_5_24_36m_metaG_bin.12	0.00085666525	0.00775158	0.0044046915	0.0024679543	0.000973497	0.0010512827	0.28609374	0.054212082	0.005603583	0.0014835885	0.0011188524	0.3849309	0.12042252	0.006971807	0.0024720652	0.0008254367
sak_2011_5_24_36m_metaG_bin.13	0.0056626694	0.005841432	0.0045482903	0.003772258	0.005391232	0.011722713	0.8674199	0.28150555	0.016273523	0.008287117	0.005033365	0.10365869	0.1218244	0.010923516	0.008405828	0.0053125867
sak_2011_5_24_36m_metaG_bin.14	0.00025131166	0.0018024081	0.0013709645	0.00067523844	0.00036648565	0.00043154528	0.566936	0.084566936	0.0015579422	0.0005832087	0.00045417	0.23555376	0.042946767	0.0015322699	0.0009493272	0.00024174312
sak_2011_5_24_36m_metaG_bin.15	0.17042345	0.7914944	0.42255622	0.45926207	0.13422331	0.18614748	0.36824134	1.4351064	0.57607937	0.17766228	0.1640122	0.23510987	1.5620607	0.76392746	0.26988378	0.15945725
sak_2011_5_24_36m_metaG_bin.16	0.011399656	0.023258455	0.013529248	0.010766021	0.010095277	0.011599626	0.15497056	0.06070344	0.012178184	0.010833801	0.011214857	0.11859418	0.04159667	0.018590378	0.0109599745	0.012141944
sak_2011_5_24_36m_metaG_bin.17	0.002444913	0.5645293	0.04351116	0.015262019	0.002883375	0.002155668	0.41664773	0.8524545	0.02580825	0.002549608	0.0028078244	0.1864251	0.31840563	0.044934515	0.0047815987	0.0025293517
sak_2011_5_24_36m_metaG_bin.1	0.063845105	0.043387815	0.035698928	0.033167128	0.03676008	0.035759673	0.06003396	0.044346377	0.029739749	0.032162342	0.030498218	0.07889159	0.08865947	0.034245063	0.02446171	0.056843545
sak_2011_5_24_36m_metaG_bin.21	0.012431259	0.02922431	0.014413338	0.012328104	0.011323969	0.009898456	0.7151555	0.3044643	0.01323714	0.009952393	0.010381427	2.1950212	1.597834	0.028280575	0.013278501	0.01178355
sak_2011_5_24_36m_metaG_bin.23	0.0032420065	0.007394117	0.0057955496	0.0050962577	0.0038871393	0.0031255223	0.52639973	0.08145976	0.005865653	0.003165476	0.0024105762	0.22449443	0.070693776	0.007106901	0.0036165973	0.0030159573
sak_2011_5_24_36m_metaG_bin.26	0.004186298	0.005504602	0.004201412	0.0035010194	0.0022957532	0.0013836145	0.2181096	0.0156007055	0.0038328331	0.0020501034	0.0023214866	0.16945854	0.03806618	0.007772384	0.0039998433	0.0035324835
sak_2011_5_24_36m_metaG_bin.27	0.06734452	0.05439834	0.047258563	0.051445022	0.03738266	0.030772284	0.095859334	0.048219647	0.0447609	0.02816464	0.03941459	0.066157855	0.06667102	0.061924707	0.043030214	0.055682708
sak_2011_5_24_36m_metaG_bin.2	0.0003085003	0.00187525	0.0008008781	0.0005894621	0.0004057913	0.0007334991	0.43707258	0.06876164	0.0012495492	0.0007308942	0.00047508362	0.03312656	0.0117822215	0.0010876751	0.0008714881	0.00031701746
sak_2011_5_24_36m_metaG_bin.31	0.0063554565	0.13030805	0.053346254	0.025813943	0.006077637	0.0058320323	0.37263632	0.23699199	0.044734377	0.006170301	0.005273978	0.7523353	0.49672395	0.08411636	0.01167186	0.0061999504
sak_2011_5_24_36m_metaG_bin.33	0.00028949953	0.0013634074	0.0015121073	0.00051341765	0.00048728625	0.00072498707	0.32595232	0.014737415	0.0011158531	0.000764894	0.00038947532	0.09036994	0.010800161	0.00078422093	0.0007636927	0.00031964443
sak_2011_5_24_36m_metaG_bin.37	0.0097724665	0.099548854	0.05986628	0.0348993	0.009699592	0.010703969	1.037778	0.5509005	0.06212551	0.011394543	0.009546147	0.7964197	0.3441055	0.07376553	0.019550085	0.009371191
sak_2011_5_24_36m_metaG_bin.3	0.00018610124	0.00088293996	0.0004769541	0.0003218782	0.00016428356	0.000219542	0.30526388	0.021127183	0.0009820723	0.0004194551	0.00014780281	0.0648545	0.024402808	0.0007102543	0.00041890072	0.00013199163
sak_2011_5_24_36m_metaG_bin.4	0.00008928296	0.0008881819	0.00039796837	0.00040443183	0.000102641694	0.00014778059	0.36538082	0.012393713	0.0005549109	0.0003441972	0.00011230653	0.062023535	0.0059128413	0.0004979763	0.00032930227	0.00007416201
sak_2011_5_24_36m_metaG_bin.5	0.00026850286	0.0023460174	0.0010733695	0.0006590547	0.0005030231	0.0022165976	0.8220934	0.0587433	0.007270725	0.0024944956	0.0008413019	0.34464043	0.044504423	0.002845729	0.0017302948	0.00032359498
sak_2011_5_24_36m_metaG_bin.6	0.00024579105	0.0013053003	0.000937048	0.0005505993	0.0002844748	0.0008637536	0.7554628	0.15907094	0.0025664244	0.0007268384	0.001106007	0.11750869	0.044450656	0.0027332443	0.0013278334	0.00031222327
sak_2011_5_24_36m_metaG_bin.9	0.0025039888	0.009057288	0.004873125	0.0038638017	0.0022832153	0.0035585945	0.22792378	0.052163288	0.008256415	0.0036061218	0.0027448756	0.040100012	0.034651715	0.0056667333	0.0039894707	0.0023384038
sak_2011_5_24_40m_metaG_bin.10	0.022762552	0.22519371	0.13703014	0.09814949	0.036096808	0.02604935	0.06643456	0.2796728	0.13360952	0.029584225	0.013429984	0.02295169	0.2174462	0.076128095	0.02527512	0.021953896
sak_2011_5_24_40m_metaG_bin.13	0.0006228251	0.008182773	0.01153621	0.01048367	0.0009874715	0.00083023583	0.16390303	0.35902745	0.019527348	0.0012010345	0.00068422937	0.042010598	0.14267781	0.0099836085	0.002448016	0.0006047268
sak_2011_5_24_40m_metaG_bin.17	0.07994396	3.44852	2.3723671	1.3677484	0.11592623	0.06291702	0.1007495	0.7303383	2.2688591	0.102455266	0.060259975	0.1312421	1.6726813	1.9205407	0.40602174	0.07892076
sak_2011_5_24_40m_metaG_bin.1	0.008049858	0.035386108	0.02115483	0.014225129	0.008445995	0.008490164	0.14816453	0.20194626	0.022041831	0.009381694	0.0060947356	0.03961956	0.07592139	0.017413288	0.009316973	0.0076617375
sak_2011_5_24_40m_metaG_bin.20	0.0046162815	0.32290992	0.09950294	0.054179765	0.0056484044	0.0042373366	0.064149246	0.3760412	0.08589155	0.0050617387	0.0033916556	0.023566812	0.24311705	0.090526514	0.010554013	0.0044718035
sak_2011_5_24_40m_metaG_bin.22	0.06270309	0.04194779	0.034154005	0.03221373	0.037006706	0.034102764	0.026434734	0.052118793	0.02913155	0.031307295	0.028796993	0.0591672	0.07462971	0.032709435	0.023720022	0.05445071
sak_2011_5_24_40m_metaG_bin.25	0.001500007	0.033535764	0.017277066	0.0147527475	0.0024145432	0.0012669428	0.2377471	0.32220098	0.013719802	0.0022484565	0.0012147728	0.1618502	0.39616507	0.0151944235	0.00691215	0.001456562
sak_2011_5_24_40m_metaG_bin.27	0.0009274553	0.275997	0.019194026	0.0061723483	0.0011396908	0.0009283954	0.10406798	0.7712899	0.020565202	0.0013953109	0.00078936224	0.022415083	0.20662178	0.025679605	0.0024856913	0.00088113174
sak_2011_5_24_40m_metaG_bin.28	0.003700976	0.02764536	0.010796113	0.0065491144	0.004207011	0.003449038	0.2969696	0.44116357	0.008823785	0.0034410085	0.0024892436	0.060203373	0.23483898	0.008672631	0.0029514292	0.0035733855
sak_2011_5_24_40m_metaG_bin.29	0.0014034689	0.013373789	0.005867323	0.0045003067	0.0022952606	0.004810827	1.4213376	0.21756229	0.011766558	0.0050343904	0.002674422	0.99060416	0.23044047	0.00903543	0.0072933217	0.0014915837
sak_2011_5_24_40m_metaG_bin.4	0.0052763526	0.053517845	0.01769919	0.01325908	0.008176584	0.004334599	0.29112574	0.32674837	0.018035125	0.0072414596	0.0031718016	0.2583115	0.45124248	0.015098445	0.00936529	0.0049610003
sak_2011_5_24_40m_metaG_bin.6	0.00050252926	0.044490635	0.025764734	0.006108415	0.0010744386	0.00066699117	1.0566794	0.32186946	0.03543109	0.0013078444	0.00031833997	1.5444516	0.27924627	0.039064325	0.0036053904	0.00047508982
sak_2011_5_24_40m_metaG_bin.7	0.000057015342	0.10502385	0.004574006	0.0017694513	0.00010707088	0.00005270947	0.07108864	0.30052695	0.0025755856	0.00014356103	0.00014030507	0.020031773	0.07979044	0.0057648155	0.00023956242	0.00009163933
sak_2011_5_24_40m_metaG_bin.8	0.001410794	0.00968789	0.0033249625	0.003275343	0.0015332658	0.0014499893	2.355542	0.26862594	0.0038257074	0.0015603913	0.0010225521	1.3307045	0.1622419	0.0029849287	0.0019030701	0.001464953
sak_2011_5_24_40m_metaG_bin.9	0.0003562935	0.009961205	0.0034072313	0.0027525045	0.0010082597	0.00047743175	0.6347182	0.24488892	0.0039738216	0.0011659714	0.00039058572	0.681733	0.48170665	0.004731563	0.0019417213	0.00036424247
